source,run,region,baseline_mode,standardization_protocol,baseline_fit_path,member_match_policy,case,period_start,period_end,spei48_mean
smile/MIROC6,r8i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2081,2100,-0.7348893946964841
smile/MIROC6,r8i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2021,2040,-0.737680393908611
smile/MIROC6,r8i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2041,2060,-0.7374306194490701
smile/MIROC6,r8i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2081,2100,-0.7369753268402662
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2021,2040,0.1520377281270177
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2041,2060,-0.8300868248729167
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2081,2100,-1.424810467252412
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2021,2040,-0.03766346572264781
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2041,2060,-0.03766346572264781
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2081,2100,-0.037686894342863916
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2021,2040,-0.12653272886890324
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2041,2060,-0.9249672038924831
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2081,2100,-1.6110227752645379
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2021,2040,0.6711669575826763
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2041,2060,0.16339831436839738
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2081,2100,0.05542135019864401
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2021,2040,0.003010886337407056
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2041,2060,-0.8967807475548367
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2081,2100,-1.4368695267880656
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2021,2040,-0.0196439453579087
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2041,2060,-0.8987454422958169
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2081,2100,-1.370312400205182
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2021,2040,0.04175991247853286
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2041,2060,-0.86160347091233
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2081,2100,-1.4508817078451892
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2021,2040,0.15066974773781272
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2041,2060,-0.8319705682747279
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2081,2100,-1.4284349600996193
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2021,2040,0.2566725978690381
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2041,2060,0.03563526363587857
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2081,2100,0.1448873559305298
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2021,2040,-0.5629412446931336
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2041,2060,-1.0669072862017237
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2081,2100,-1.5660311399951687
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2021,2040,0.08599797201941689
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2041,2060,0.0002602310009016747
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2081,2100,-0.06219730432640822
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2021,2040,0.16130137555076546
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2041,2060,0.04311985994822714
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2081,2100,-0.0980151851459144
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2021,2040,0.06935181497432596
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2041,2060,-0.036534950718085844
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2081,2100,-0.05586204644914883
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2021,2040,-0.03728452286654017
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2041,2060,-0.036632813676507614
smile/MIROC6,r9i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2081,2100,-0.034543749164033306
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2021,2040,-0.5752389629616361
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2041,2060,-1.2690347181519874
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2081,2100,-2.1111463262716836
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2021,2040,0.20589049583277544
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2041,2060,0.20589049583277544
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2081,2100,0.20586908210833185
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2021,2040,-0.4797804718862831
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2041,2060,-1.1333384441622916
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2081,2100,-1.8742037391576123
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2021,2040,0.23530098569716662
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2041,2060,-0.050622294870637734
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2081,2100,-0.47000543415101037
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2021,2040,-0.6704800456368714
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2041,2060,-1.330308428424022
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2081,2100,-2.118804753546837
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2021,2040,-0.7189035328026928
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2041,2060,-1.3293354687079133
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2081,2100,-2.0374521118653335
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2021,2040,-0.5173402218451825
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2041,2060,-1.1695050936971512
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2081,2100,-1.9936619983498436
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2021,2040,-0.5774345938765594
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2041,2060,-1.272067469605015
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2081,2100,-2.114051081362405
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2021,2040,0.08867574962130925
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2041,2060,-0.005090815203639106
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2081,2100,-0.15312012286686988
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2021,2040,-0.653743820348451
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2041,2060,-1.1012166337003857
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2081,2100,-1.625673198238737
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2021,2040,0.27310395489057143
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2041,2060,0.23089275774236578
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2081,2100,0.17297945848601193
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2021,2040,0.382458935112496
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2041,2060,0.2708100821803908
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2081,2100,0.10560228033822648
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2021,2040,0.11804736668031278
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2041,2060,0.04457739600497503
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2081,2100,-0.016862469599269386
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2021,2040,0.20702204555970155
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2041,2060,0.20838542659037382
smile/MIROC6,r11i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/MIROC6__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2081,2100,0.20868889730841128
